ID,Categoría,Subcategoría,Palabras Clave (Para el bot),Respuesta Verificada (Lenguaje sencillo para el chat),Disclaimer Obligatorio (¡Crítico!),Paginas,Documento,Enlace
ANMI-0142,Absorción (Inhibidores),¿Qué son los Inhibidores?,"hierro, quitan, absorbe, inhibidores, alimentos","""🍊 Existen alimentos o bebidas que 'bloquean' la absorción del *hierro*. Si los consumes junto con tus comidas, impiden que tu cuerpo aproveche el hierro. Los principales son el calcio (leche), los taninos (té, café) y los fitatos (mucha fibra).""","""Es clave saber qué alimentos no debes mezclar con tus comidas ricas en hierro.""",13,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0143,Absorción (Inhibidores),Calcio (Leche),"leche, calcio, lentejas, tomar, comida, anemia, hierro","""🍊 El Calcio, que es bueno para los huesos y está en la leche, yogurt y queso, lamentablemente es un 'inhibidor' del *hierro*. Si tomas un vaso de leche junto con tu almuerzo de lentejas, tu cuerpo absorberá mucho menos hierro.""","""Toma tu leche o yogurt en el desayuno o como un refrigerio, pero alejado de tus comidas principales (almuerzo y cena).""",17,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0144,Absorción (Inhibidores),Calcio (Ambos Hierros),"bloquea, calcio, hierro, animal, vegetal","""🍊 El calcio es un inhibidor muy fuerte porque es el único que bloquea la absorción de ambos tipos de hierro: el *hierro vegetal* (de las menestras) y también el *hierro animal* (de las carnes).""","""Por eso, nunca le des el suplemento de hierro a tu bebé junto con la leche.""",14,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0145,Absorción (Inhibidores),Calcio (Dosis),"leche, poquito, bloquea, cuanta, hierro","""🍊 Cantidades pequeñas de calcio (menos de 40 mg) no parecen tener efecto. Sin embargo, cantidades más altas, como las que hay en un vaso de leche (300 mg), pueden disminuir la absorción del *hierro* de esa comida hasta en un 50%.""","""Es mejor separar el consumo de lácteos de las comidas ricas in hierro.""",14,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0146,Absorción (Inhibidores),"Taninos (Té, Café)","taninos, cafe, inhibidores, tomar, comida, anemia","""🍊 El té y el café (e incluso el cacao) contienen 'taninos'. Estas sustancias se unen al *hierro* (vegetal) en tu intestino y forman un 'grumo' que tu cuerpo no puede absorber. Básicamente, hacen que el hierro se pierda.""","""Evita tomar té o café junto con tus comidas. Si deseas tomarlos, espera al menos 1 o 2 horas después de comer.""",13,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0147,Alimentación (Mitos),Betarraga / Remolacha,"betarraga, extracto, jugo, cura, comer, remolacha, anemia","""🥗 Es un mito muy común. La betarraga (remolacha) es saludable, pero NO cura la *anemia*. Su color rojo engaña, pero en realidad tiene muy poco hierro (solo 0.7 mg por 100g). Para que te hagas una idea, la *sangrecita* tiene ¡más de 29 mg!""","""No confíes en la betarraga para la anemia. Elige alimentos poderosos como sangrecita, bazo e hígado.""",24,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0148,Alimentación (Mitos),Espinaca,"espinaca, popeye, cura, comer, anemia, hierro","""🥗 Este es otro mito. La espinaca tiene algo de *hierro* (3.1 mg por 100g), pero también contiene sustancias (polifenoles y fitatos) que dificultan mucho su absorción. El cuerpo casi no lo aprovecha.""","""Es mejor (y más barato) usar alimentos que el cuerpo sí puede absorber bien, como la sangrecita o el hígado.""",13,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0149,Alimentación (Mitos),Dulce de Membrillo,"membrillo, anemia, dulce, mito","""🥗 El dulce de membrillo es otro mito que está muy arraigado. Es una preparación con mucha azúcar y casi nada de *hierro*. No tiene ningún efecto para prevenir o curar la *anemia*.""","""Recuerda que esta información no reemplaza la consulta con un profesional de la salud.""",23,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0150,Alimentación (Mitos),Caldo de Pollo,"caldo, huesos, sustancia, pollo, cura, anemia","""🥗 Los caldos o 'sustancias' no curan la *anemia*. La mayor parte del caldo es agua y grasa. El *hierro* y los nutrientes se quedan en la carne, no pasan al caldo. Darle solo caldo al bebé lo llena, pero no lo alimenta.""","""Tu bebé necesita la comida espesa (puré, papilla) donde está la carne o el hígado bien aplastado.""",24,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0151,Alimentación (Mitos),Lentejas los Lunes,"lentejas, lunes, curan, comer, anemia","""🥗 Comer lentejas es bueno, ¡pero no cura la *anemia* por sí solo! El *hierro* de las lentejas es 'No Hem' (vegetal) y es difícil de absorber. Además, comerlas solo un día a la semana no es suficiente.""","""Si comes lentejas, acompáñalas con Vitamina C (limón, naranja) y varía tu dieta. Los bebés necesitan hierro todos los días.""",17,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0152,Alimentación (Mitos),"""Mi hijo es gordito""","gordito, cacheton, anemico, saludable, bebe, anemia","""🥗 Que un bebé se vea 'gordito' o 'cachetón' no significa que esté bien nutrido. Puede tener 'doble carga': sobrepeso (por exceso de harinas o azúcar) y al mismo tiempo *anemia* (por falta de *hierro*).""","""No te confíes de la apariencia. La única forma de saber si tiene anemia es con su descarte de hemoglobina en el centro de salud.""",172,Informe_Del_Seminario_La_Anemia_Infantil_En_El_Peru.pdf,https://drive.google.com/file/d/1GyYqcls4ZVrQlhs0_t7HuxM1MT-2sNwH/view?usp=drive_link
ANMI-0153,Alimentación (Mitos),"""Comida de grandes""","comida, dano, olla, darle","""🥗 A partir del año, tu bebé debe comer la comida de la olla (segundos). Solo debes tener la precaución de separar su porción antes de echarle ají o muchos condimentos, y cocinar bajo en sal.""","""Integrarlo a la comida familiar es saludable y le enseña buenos hábitos.""",34,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0154,Alimentación (Mitos),"""No le doy vísceras""","gusta, asco, higado, sangrecita, hijo, comer","""🥗 Entiendo que algunas texturas o sabores son nuevos. El paladar del bebé se está formando. Debes ser paciente y seguir ofreciéndole. La *sangrecita*, el *hígado* y el bazo son los alimentos más económicos y poderosos para proteger su cerebro.""","""Intenta prepararlos en recetas que le gusten, como tortillas, hamburguesas pequeñas o mezclados en su puré. ¡No te rindas!""",12,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0155,Alimentación (Mitos),"""No necesita comida""","leche, pecho, fuerte, suficiente, toma, materna, comida","""🥗 Tu *leche materna* es el mejor alimento, pero a los 6 meses, las reservas de *hierro* de tu bebé se acaban. Tu leche ya no es suficiente por sí sola para darle todo el hierro que su cerebro necesita. Por eso necesita empezar a comer alimentos (papillas).""","""Ambos se complementan: sigue dándole pecho, pero además dale sus comidas con hierro.""",21,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0156,Alimentación (Mitos),"""Solo comida, no suplementos""","basta, come, gotas, alimentos, comida","""🥗 La comida rica en hierro (*sangrecita*, *hígado*) es VITAL. Pero en la etapa de crecimiento más rápido (de 6 a 24 meses), es muy difícil que el bebé coma la cantidad suficiente para cubrir todo el hierro que necesita. Por eso, el suplemento (gotas o jarabe) es un refuerzo indispensable.""","""Ambos son necesarios: una buena alimentación Y su suplemento de hierro. Uno no reemplaza al otro en esta etapa.""",164,Informe_Del_Seminario_La_Anemia_Infantil_En_El_Peru.pdf,https://drive.google.com/file/d/1GyYqcls4ZVrQlhs0_t7HuxM1MT-2sNwH/view?usp=drive_link
ANMI-0157,Recetas MINSA (6-8m),Purecito Nutritivo,"receta, nutritivo, purecito, bazo, 6, meses, bebe","""🍲 ¡Claro! El Recetario del MINSA sugiere el *'Purecito Nutritivo'*:
*1.* Sancocha la pulpa de 2 cucharadas de bazo.
*2.* Aparte, sancocha una rodaja de zanahoria y una hoja de espinaca; aplástalas.
*3.* Cocina 1 cucharada de sémola en caldo.
*4.* Junta todo, añade 1 1/2 cucharadita de aceite vegetal y sírvelo.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",18,Recetario_Anemia_pagina_1-20.pdf.pdf,https://drive.google.com/file/d/11OWnLf7qt8FNNHhJaFEe7r--2ecETElO/view?usp=drive_link
ANMI-0158,Recetas MINSA (6-8m),Suavecito Infantil,"receta, suavecito, infantil, bofe, pure, bebe","""🍲 El *'Suavecito Infantil'* es otra receta del MINSA:
*1.* Sancocha, licúa y cuela 2 cucharadas de bofe.
*2.* Prepara un puré con papa amarilla y leche.
*3.* Haz un aderezo con aceite, cebolla y ajos, y mezcla el bofe licuado.
*4.* Sirve el puré de papa con la salsa de bofe encima.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",21,Recetario_Anemia_pagina_21-30.pdf.pdf,https://drive.google.com/file/d/1OqsuUbusa0TWlRLrsNkBBywVo1ZeKDiT/view?usp=drive_link
ANMI-0159,Recetas MINSA (6-8m),Puré de Bazo y Camote,"bazo, receta, camote, pure, 6, meses, bebe","""🍲 El *'Puré de Bazo y Camote'* es ideal:
*1.* Sancocha 2 cucharadas de bazo y 1/2 camote amarillo.
*2.* Sancocha arroz.
*3.* Licúa el bazo y el camote con un poco de caldo hasta que quede un puré espeso.
*4.* Sirve el puré de bazo y camote junto con el arroz sancochado y aplastado.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",23,Recetario_Anemia_pagina_21-30.pdf.pdf,https://drive.google.com/file/d/1OqsuUbusa0TWlRLrsNkBBywVo1ZeKDiT/view?usp=drive_link
ANMI-0160,Recetas MINSA (6-8m),Purecito de Arveja,"higado, arveja, arvejas, pure, receta, bebe","""🍲 El *'Purecito de Arveja con Hígado'* es muy nutritivo:
*1.* Sancocha 2 cucharadas de hígado de pollo y pícalo.
*2.* Sancocha y licúa 3 cucharadas de arveja fresca.
*3.* Sancocha papa amarilla y aplástala.
*4.* Mezcla la papa con la arveja licuada y el hígado picado. Añade aceite vegetal.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",27,Recetario_Anemia_pagina_21-30.pdf.pdf,https://drive.google.com/file/d/1OqsuUbusa0TWlRLrsNkBBywVo1ZeKDiT/view?usp=drive_link
ANMI-0161,Recetas MINSA (9-11m),Lomo de Sangrecita,"sangrecita, receta, lomo, saltada, 9, meses","""🍲 Para bebés de 9-11 meses, el MINSA sugiere el *'Lomo de Sangrecita'*:
*1.* Sancocha 2 cucharadas de sangrecita y pícala.
*2.* Pica 1/4 de tomate y 1/4 de cebolla.
*3.* Sancocha papa amarilla y córtala en tiritas.
*4.* En una sartén con aceite, dora la cebolla, tomate y agrega la sangrecita picada. Sírvelo junto a las tiritas de papa.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",29,Recetario_Anemia_pagina_21-30.pdf.pdf,https://drive.google.com/file/d/1OqsuUbusa0TWlRLrsNkBBywVo1ZeKDiT/view?usp=drive_link
ANMI-0162,Recetas MINSA (9-11m),Tallarines Verdes,"verdes, tallarines, fideos, 10, higado, receta, meses, bebe","""🍲 Puedes preparar *'Tallarines Verdes con Hígado'*:
*1.* Sancocha 2 cucharadas de hígado de pollo y pícalo.
*2.* Sancocha fideos (1/4 taza) y papa amarilla.
*3.* Licúa espinaca y albahaca con aceite.
*4.* Mezcla la salsa verde con los fideos y sirve con el hígado picado y la papa aplastada.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",31,Recetario_Anemia_pagina_31-40.pdf.pdf,https://drive.google.com/file/d/1wAuQy2n7QmohBq2Fwc1rVZn7CL6uTEQo/view?usp=drive_link
ANMI-0163,Recetas MINSA (9-11m),Puré de Habas,"sangrecita, habas, pure, jugo, receta","""🍲 El *'Puré de Habas con Sangrecita al Jugo'* es una gran opción:
*1.* Sancocha 2 cucharadas de sangrecita y pícala.
*2.* Sancocha 3 cucharadas de habas secas y aplástalas tipo puré.
*3.* Haz un aderezo de cebolla y tomate picado, agrega la sangrecita y un poco de caldo para que quede jugoso.
*4.* Sirve el puré de habas con la sangrecita al jugo.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",33,Recetario_Anemia_pagina_31-40.pdf.pdf,https://drive.google.com/file/d/1wAuQy2n7QmohBq2Fwc1rVZn7CL6uTEQo/view?usp=drive_link
ANMI-0164,Recetas MINSA (9-11m),Seco de Hígado,"seco, pollo, higado, receta, bebe","""🍲 Puedes hacer *'Seco de Hígado de Pollo'*:
*1.* Pica 2 cucharadas de hígado de pollo.
*2.* Haz un aderezo con aceite, cebolla, ajos y culantro licuado.
*3.* Agrega el hígado picado y 2 cucharadas de arvejas frescas. Cocina bien.
*4.* Sírvelo acompañado de arroz sancochado y yuca sancochada.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",35,Recetario_Anemia_pagina_31-40.pdf.pdf,https://drive.google.com/file/d/1wAuQy2n7QmohBq2Fwc1rVZn7CL6uTEQo/view?usp=drive_link
ANMI-0165,Recetas MINSA (9-11m),Ají de Pescado,"aji, pescado, receta, bebe, gallina","""🍲 El *'Ají de Pescado'* (sin ají picante):
*1.* Sancocha 1/4 de filete de pescado (bonito) y deshiláchalo.
*2.* Haz un aderezo con aceite, cebolla y ají amarillo (sin picante, solo para dar color).
*3.* Agrega el pescado deshilachado, un chorrito de leche y pan rallado.
*4.* Sírvelo con papa sancochada y arroz.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",37,Recetario_Anemia_pagina_31-40.pdf.pdf,https://drive.google.com/file/d/1wAuQy2n7QmohBq2Fwc1rVZn7CL6uTEQo/view?usp=drive_link
ANMI-0166,Recetas MINSA (12-23m),Locro de Zapallo,"locro, zapallo, ano, 1, higado, receta, bebe","""🍲 Para bebés de 1 año, puedes hacer *'Locro de Zapallo con Hígado'*:
*1.* Pica 2 cucharadas de hígado de res.
*2.* Sancocha 1/2 taza de zapallo picado.
*3.* Haz un aderezo de cebolla y ajo, agrega el hígado picado y cocínalo.
*4.* Añade el zapallo, 2 cucharadas de choclo y 1 cucharada de queso fresco. Sírvelo con arroz.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",41,Recetario_Anemia_pagina_41-50.pdf.pdf,https://drive.google.com/file/d/1Mz_Cp0Xn3HFO3ml05_F6iBIrpAGYx3aR/view?usp=drive_link
ANMI-0167,Recetas MINSA (12-23m),Trigo a la Jardinera,"trigo, receta, jardinera, ano, 1, sangrecita","""🍲 El *'Trigo a la Jardinera'* es muy completo:
*1.* Sancocha 2 cucharadas de sangrecita y pícala.
*2.* Sancocha 3 cucharadas de trigo.
*3.* Haz un aderezo con cebolla, ajo, zanahoria y arvejas.
*4.* Agrega el trigo cocido y la sangrecita picada. Mezcla bien y sirve.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",43,Recetario_Anemia_pagina_41-50.pdf.pdf,https://drive.google.com/file/d/1Mz_Cp0Xn3HFO3ml05_F6iBIrpAGYx3aR/view?usp=drive_link
ANMI-0168,Recetas MINSA (12-23m),Tortilla Brillante,"tortilla, bazo, receta, brillante, ano, 1","""🍲 La *'Tortilla Brillante'* usa bazo:
*1.* Sancocha y pica 2 cucharadas de bazo.
*2.* Bate un huevo.
*3.* Mezcla el huevo batido con el bazo picado, 1 cucharada de harina de trigo y 1 cucharada de espinaca picada.
*4.* Fríe la tortilla en una sartén con aceite.""","""Esta receta es una sugerencia. Recuerda que la información de recetas no reemplaza la consulta con un profesional de la salud.""",45,Recetario_Anemia_pagina_41-50.pdf.pdf,https://drive.google.com/file/d/1Mz_Cp0Xn3HFO3ml05_F6iBIrpAGYx3aR/view?usp=drive_link
